"","Followers","Tweets"
"1",58280.636752275,174.697968142909
"2",59454.8801450061,111.453506762973
"3",110659.607708313,162.193128494964
"4",53252.6986717919,117.054832030945
"5",67795.787794511,158.651337151693
"6",76075.9468638452,167.539924389578
"7",73006.6964915909,132.744946489356
"8",94331.0253710274,183.905943788089
"9",87685.9426748667,162.627879857773
"10",73135.0271502328,166.865626711269
"11",57718.5574665279,105.137819412789
"12",59678.9885646831,135.763163021049
"13",77452.0414017206,113.460625799684
"14",91285.0465933486,164.584961090657
"15",74713.5412641611,168.503457563022
"16",72746.7870055711,125.071633875344
"17",64604.1455216219,129.621769446165
"18",68651.5118460402,168.83274420351
"19",110554.954673209,145.848976687741
"20",62444.2310501657,135.176180719056
"21",92412.600197215,163.965130091606
"22",85187.3919152473,187.554146087584
"23",82257.6748016636,123.764668890968
"24",94283.9304269718,187.835853614752
"25",101616.896111592,143.903571231556
"26",82209.7030327341,153.120263078218
"27",53985.5436218849,149.564510799994
"28",104382.744577478,143.578907609487
"29",76938.2759101623,120.851844102202
"30",60477.8328324138,111.186813101368
"31",86335.3326012748,177.720241472969
"32",80844.9419786892,149.865953202538
"33",58624.3974010692,149.201796326841
"34",69699.4848743157,159.612692581859
"35",84344.5741809816,152.792866617034
"36",55630.8537129627,100.759295776358
"37",51400.1638372522,105.923630947949
"38",81852.4405165138,155.72170782233
"39",145826.153798627,222.596444801938
"40",61757.1118458412,121.370694960675
"41",79703.6434898858,126.452623761633
"42",42066.7646179563,75.7238363509582
"43",106462.820472059,154.522260145373
"44",87910.5781512978,131.46664320579
"45",75722.2945705348,140.352453546955
"46",105845.753214664,168.802891697732
"47",73121.5052528953,109.437908012997
"48",109875.954958999,171.252460066093
"49",85324.4525655413,122.818639120403
"50",51046.4029212853,94.0933648994754
"51",74085.4066689843,99.4820025685661
"52",66937.631787733,124.360569475197
"53",61003.7981433765,119.76851446409
"54",73272.3394333806,146.103993515716
"55",102292.114969533,196.270493098447
"56",102856.430866643,204.76355802052
"57",101097.789242315,166.002510148688
"58",62736.9566640202,115.024654253476
"59",65290.9427210347,124.823831816596
"60",49134.3677014994,101.513939950554
"61",78209.6999198388,151.041136682449
"62",98955.2221992484,178.864044686665
"63",69976.6013834276,130.419430248483
"64",64598.063789428,111.983774610808
"65",77743.0542023491,110.585113795114
