person_id,string,abr,era_prefix_only
4525,高仁綱,,False
4521,高延安,,False
4520,高步落稽,,False
4519,高子進,,False
4487,陳紹世,,False
4486,陳興國,,False
4485,陳子華,,False
4482,陳元秀,,False
4407,赫連屈孑,,False
7175,蕭仁遠,,False
4362,姚景茂,,False
4361,蕭宣遠,,False
4359,呂世明,,False
4358,蕭世誠,,False
4356,蕭世纘,,False
4256,王行滿,,False
4173,楊阿𡡉,,False
4171,楊那羅延,,False
4134,李叔德,,False
4132,李為善,,False
15315,趙昚,,False
7178,蕭溫文,,False
3636,張公庭,,False
3658,高貴鄉公,,False
16956,拖雷,,False
16955,平成天皇,,False
16954,智子内親王,,False
16952,蘭汗,,False
16648,蕭塔不煙,,False
16646,脫古思帖木兒,,False
16645,愛猷識理達臘,,False
10187,天冊金輪,,False
4482,陳主叔寶,,False
3726,孺子嬰,,False
2030,元凶劭,,False
7233,侯萬景,,False
1880,秦三世,,False
1879,秦二世,,False
1878,秦始皇,,False
311,什圭,,False
10187,武則天,,False
7866,苻建業,,False
7617,石世龍,,False
7605,蕭紹伯,,False
7320,李玄盛,,False
7316,蕭元吉,,False
4113,曹子桓,,False
4001,慕容景茂,,False
4000,慕容玄明,,False
3672,慕容道祐,,False
3710,劉玄德,,False
3706,呂娥姁,,False
3703,慕容道明,,False
3697,蕭智昭,,False
3696,蕭智藏,,False
3695,蕭景栖,,False
3694,蕭季尚,,False
3693,蕭元尚,,False
3682,宇文陀羅尼,,False
3679,苻永叔,,False
3671,李士業,,False
3987,桓靈寶,,False
3665,司馬延齡,,False
3664,司馬世同,,False
3663,司馬彥旗,,False
3662,司馬豐度,,False
3659,曹景明,,False
3658,曹彥士,,False
3657,曹蘭卿,,False
3643,劉文叔,,False
3641,司馬安世,,False
3637,張太伯,,False
3727,王巨君,,False
3729,劉公嗣,,False
3730,孫子明,,False
3731,孫子烈,,False
3987,桓敬道,,False
3968,張成遜,,False
3918,宇文禰羅突,,False
3917,宇文乾伯,,False
3914,宇文統萬突,,False
3910,孫元宗,,False
3907,孫仲謀,,False
3877,司馬正度,,False
3876,司馬世根,,False
3875,司馬彭子,,False
3874,司馬道畿,,False
3873,司馬景文,,False
3872,司馬昌明,,False
3871,司馬道萬,,False
3866,司馬千齡,,False
3861,蕭叔達,,False
3842,劉永明,,False
3742,高正道,,False
3739,元華興,,False
3737,蕭慧相,,False
3736,蕭靖通,,False
15316,趙惇,,False
262,劉玄,,False
263,曹叡,,False
3237,楊盛,,False
3635,慕容皝,,False
3636,張駿,,False
3637,張祚,,False
3638,李炎,,False
3641,司馬炎,,False
3643,劉秀,,False
3644,劉炟,,False
3645,劉肇,,False
3646,劉祜,,False
3647,劉保,,False
3652,劉炳,,False
3653,劉纘,,False
3654,劉志,,False
3655,劉辯,,False
3656,劉協,,False
3657,曹芳,,False
3658,曹髦,,False
3659,曹奐,,False
3662,司馬熾,,False
3634,劉詢,,False
3633,劉弗陵,,False
3632,劉啟,,False
3370,楊後起,,False
3262,楊保宗,,False
3269,高延宗,,False
3270,楊保熾,,False
3280,楊文德,,False
3311,楊元和,,False
3312,楊僧嗣,,False
3339,楊文度,,False
3340,楊文弘,,False
3372,楊紹先,,False
3631,劉恆,,False
3373,楊智慧,,False
3374,楊辟邪,,False
3375,楊廣香,,False
3376,楊炯,,False
3377,楊崇祖,,False
3378,楊孟孫,,False
3629,劉邦,,False
3630,劉盈,,False
3663,司馬鄴,,False
3664,司馬岳,,False
3665,司馬奕,,False
3730,孫亮,,False
3722,劉賀,,False
3723,劉驁,,False
3724,劉欣,,False
3725,劉衎,,False
3726,劉嬰,,False
3727,王莽,,False
3728,劉懿,,False
3729,劉禪,,False
3731,孫休,,False
3710,劉備,,False
3732,劉義符,,False
3733,劉昱,,False
3734,劉準,,False
3736,蕭明,,False
3736,蕭淵明,,False
3737,蕭方智,,False
3738,元釗,,False
3739,元曄,,False
3721,李儇,,False
3708,劉奭,,False
3666,司馬德宗,,False
3680,苻登,,False
3667,司馬德文,,False
3671,李歆,,False
3672,慕容寶,,False
3673,慕容盛,,False
3674,石世,,False
3675,石遵,,False
3678,苻生,,False
3679,苻丕,,False
3682,宇文覺,,False
3706,呂雉,,False
3693,蕭昭業,,False
3694,蕭昭文,,False
3695,蕭鸞,,False
3696,蕭寶卷,,False
3697,蕭寶融,,False
3700,李哲,,False
3700,李顯,,False
3703,慕容垂,,False
3249,楊玄,,False
3198,楊定,,False
3741,元恭,,False
3143,楊篡,,False
286,李恂,,False
288,慕容熙,,False
289,慕容超,,False
290,慕容雲,,False
290,高雲,,False
291,馮跋,,False
292,馮弘,,False
293,苻崇,,False
297,乞伏國仁,,False
298,乞伏乾歸,,False
299,乞伏熾磐,,False
302,赫連昌,,False
303,赫連定,,False
304,慕容泓,,False
306,段隨,,False
307,慕容顗,,False
308,慕容瑤,,False
309,慕容忠,,False
310,慕容永,,False
284,且渠無諱,,False
284,沮渠無諱,,False
283,且渠茂虔,,False
273,張曜靈,,False
264,劉淵,,False
265,劉和,,False
266,劉聰,,False
267,劉粲,,False
269,石鑒,,False
270,石祗,,False
271,冉閔,,False
272,張重華,,False
274,張玄靚,,False
283,且渠牧犍,,False
275,張天錫,,False
276,呂紹,,False
277,呂隆,,False
278,禿髮烏孤,,False
279,禿髮利鹿孤,,False
280,禿髮傉檀,,False
283,沮渠牧犍,,False
283,沮渠茂虔,,False
311,拓拔珪,,False
311,拓跋珪,,False
311,托跋珪,,False
3028,楊集始,,False
2946,劉弘,,False
2999,劉隆,,False
3001,李特,,False
3004,李流,,False
3009,李雄,,False
3015,李班,,False
3025,李期,,False
3028,楊集,,False
3040,李壽,,False
2030,劉劭,,False
3078,李勢,,False
3086,譙縱,,False
3111,楊難敵,,False
3115,楊毅,,False
3117,楊初,,False
3126,楊國,,False
3128,楊俊,,False
3137,楊世,,False
2933,劉恭,,False
1880,嬴子嬰,,False
312,拓拔嗣,,False
316,拓跋弘,,False
312,托跋嗣,,False
314,拓拔余,,False
314,拓跋余,,False
314,托跋余,,False
315,拓拔濬,,False
315,拓跋濬,,False
315,托跋濬,,False
316,拓拔弘,,False
316,托跋弘,,False
1879,嬴胡亥,,False
318,元脩,,False
320,拓拔廓,,False
320,托跋廓,,False
321,宇文闡,,False
511,張軌,,False
1345,元愉,,False
1571,張寔,,False
1878,嬴政,,False
3740,元子攸,,False
3742,高殷,,False
15313,趙桓,,False
5692,楊侗,,False
15248,李從珂,,False
15249,石敬瑭,,False
15250,石重貴,,False
15251,劉知遠,,False
15252,劉承祐,,False
15253,郭威,,False
15254,柴榮,,False
15255,柴宗訓,,False
15256,楊行密,,False
15257,楊渥,,False
15258,楊隆演,,False
15259,楊溥,,False
15260,李昪,,False
15261,李璟,,False
15262,李煜,,False
15263,錢鏐,,False
15264,錢元瓘,,False
15265,錢弘佐,,False
15266,錢弘俶,,False
15247,李從厚,,False
15246,李嗣源,,False
15245,李存勗,,False
7342,沮渠蒙遜,,False
6004,蕭紀,,False
6414,高紹義,,False
7153,蕭詧,,False
7175,蕭巋,,False
7178,蕭琮,,False
7233,侯景,,False
7316,蕭棟,,False
7320,李暠,,False
7342,且渠蒙遜,,False
15244,朱瑱,,False
7605,蕭道成,,False
7617,石勒,,False
7705,元朗,,False
7809,元善見,,False
7866,苻健,,False
10186,李重茂,,False
10187,武瞾,,False
15243,朱溫,,False
15267,王審知,,False
15268,王延翰,,False
15269,王延鈞,,False
15303,耶律洪基,,False
15295,劉繼元,,False
15296,耶律阿保機,,False
15297,耶律德光,,False
15298,耶律阮,,False
15299,耶律璟,,False
15300,耶律賢,,False
15301,耶律隆緒,,False
15302,耶律宗真,,False
15304,耶律延禧,,False
15293,劉鈞,,False
15305,趙匡胤,,False
15306,趙光義,,False
15307,趙恆,,False
15308,趙禎,,False
15309,趙曙,,False
15310,趙頊,,False
15311,趙煦,,False
15312,趙佶,,False
15294,劉繼恩,,False
15292,劉旻,,False
15270,王昶,,False
15279,馬希範,,False
15271,王曦,,False
15272,王延政,,False
15273,劉巖,,False
15274,劉玢,,False
15275,劉晟,,False
15276,劉鋹,,False
15277,馬殷,,False
15278,馬希聲,,False
15280,馬希廣,,False
15290,高保勗,,False
15281,馬希萼,,False
15283,王建,,False
15284,王衍,,False
15285,孟知祥,,False
15286,孟昶,,False
15287,高季興,,False
15288,高從誨,,False
15289,高保融,,False
5965,楊浩,,False
4891,楊難當,,False
3743,高恆,,False
4525,高緯,,False
3874,司馬紹,,False
3875,司馬聃,,False
3876,司馬衍,,False
3877,司馬衷,,False
3886,呂纂,,False
3900,姚泓,,False
3901,姚興,,False
3907,孫權,,False
3910,孫晧,,False
3910,孫浩,,False
3914,宇文毓,,False
3917,宇文贇,,False
3918,宇文邕,,False
3968,張茂,,False
3987,桓玄,,False
3998,慕容俊,,False
4000,慕容德,,False
4001,慕容暐,,False
4002,慕容沖,,False
3873,司馬睿,,False
3872,司馬曜,,False
3871,司馬昱,,False
3833,劉子業,,False
3744,元欽,,False
3746,楊侑,,False
3753,乞伏暮末,,False
3819,元宏,,False
3819,托跋宏,,False
3820,元寶炬,,False
3821,元恪,,False
3825,元詡,,False
3837,劉宏,,False
3866,司馬丕,,False
3838,劉彧,,False
3839,劉徹,,False
3842,劉曜,,False
3853,劉義隆,,False
3854,劉莊,,False
3856,劉裕,,False
3860,劉駿,,False
3861,蕭衍,,False
4051,拓拔燾,,False
4051,托跋燾,,False
4113,曹丕,,False
4362,姚萇,,False
4256,王充,,False
4301,石弘,,False
4302,石虎,,False
4326,苻堅,,False
4356,蕭綱,,False
4358,蕭繹,,False
4359,呂光,,False
4361,蕭賾,,False
4407,赫連勃勃,,False
4205,且渠安周,,False
4479,陳伯宗,,False
4482,陳叔寶,,False
4485,陳蒨,,False
4486,陳霸先,,False
4487,陳頊,,False
4519,高洋,,False
4520,高湛,,False
4521,高演,,False
4256,王世充,,False
4205,沮渠安周,,False
4115,李世民,,False
4134,李淵,,False
4117,李亨,,False
4125,李忱,,False
4126,李恆,,False
4128,李旦,,False
4129,李昂,,False
4130,李曄,,False
4131,李柷,,False
4132,李治,,False
4135,李湛,,False
4193,段業,,False
4136,李漼,,False
4140,李純,,False
4143,李誦,,False
4144,李豫,,False
4147,李适,,False
4151,李隆基,,False
4171,楊堅,,False
4173,楊廣,,False
15314,趙構,,False
3914,世宗,,
3918,高祖,,
3860,世祖,,
3853,太祖,,
3856,高祖,,
3874,肅祖,,
3872,烈宗,,
3641,世祖,,
3861,高祖,,
3854,顯宗,,
3654,威宗,,
3647,敬宗,,
3646,恭宗,,
3645,穆宗,,
3644,肅宗,,
3643,世祖,,
3629,高祖,,
3839,世宗,,
3725,元宗,,
3723,統宗,,
3708,高宗,,
3634,中宗,,
3631,太宗,,
3635,太祖,,
3998,烈宗,,
291,太祖,,
3703,世祖,,
3673,中宗,,
3672,烈宗,,
4326,世祖,,
3680,太宗,,
7866,高祖,,
4362,太祖,,
3901,高祖,,
4487,高宗,,
4486,高祖,,
4485,世祖,,
4171,高祖,,
311,太祖,,
4051,世祖,,
3825,肅宗,,
3821,世宗,,
3819,高祖,,
316,顯祖,,
315,高宗,,
312,太宗,,
4113,高祖,,
263,烈祖,,
4519,顯祖,,
7605,太祖,,
4361,世祖,,
3695,高宗,,
4134,高祖,,
4115,太宗,,
4132,高宗,,
4117,肅宗,,
4151,玄宗,,
4144,代宗,,
4147,德宗,,
4143,順宗,,
4140,憲宗,,
4126,穆宗,,
4135,敬宗,,
4129,文宗,,
3638,武宗,,
4125,宣宗,,
3721,僖宗,,
4130,昭宗,,
4131,景宗,,
15343,世祖,,
15346,仁宗,,
15352,寧宗,,
15344,成宗,,
15350,文宗,,
15351,明宗,,
15345,武宗,,
15348,泰定,,
15347,英宗,,
15283,高祖,,
15292,世祖,,
15293,睿宗,,
15261,元宗,,
15260,烈祖,,
15275,中宗,,
15274,殤帝,,
15273,高祖,,
15256,太祖,,
15257,烈宗,,
15264,世宗,,
15263,太祖,,
15265,成宗,,
15258,高祖,,
15327,仁宗,,
15326,崇宗,,
15325,惠宗,,
15323,景宗,,
15328,桓宗,,
15324,毅宗,,
15330,神宗,,
15308,仁宗,,
15316,光宗,,
15311,哲宗,,
15306,太宗,,
15305,太祖,,
15315,孝宗,,
15317,寧宗,,
15319,度宗,,
15312,徽宗,,
15318,理宗,,
15307,真宗,,
15310,神宗,,
15309,英宗,,
15314,高宗,,
15254,世宗,,
15253,太祖,,
15246,明宗,,
15245,莊宗,,
15249,高祖,,
15243,太祖,,
15251,高祖,,
15285,高祖,,
15364,世宗,,
15357,仁宗,,
15360,代宗,,
15367,光宗,,
15354,太祖,,
15362,孝宗,,
15358,宣宗,,
15369,思宗,,
15355,惠帝,,
15361,憲宗,,
15356,成祖,,
15363,武宗,,
15368,熹宗,,
15366,神宗,,
15365,穆宗,,
15359,英宗,,
15374,世宗,,
15372,世祖,,
15376,仁宗,,
15371,太宗,,
15370,太祖,,
15377,宣宗,,
15380,德宗,,
15378,文宗,,
15379,穆宗,,
15373,聖祖,,
15375,高宗,,
15287,高祖,,
15298,世宗,,
15297,太宗,,
15296,太祖,,
15300,景宗,,
15299,穆宗,,
15301,聖宗,,
15302,興宗,,
15303,道宗,,
15337,世宗,,
15341,哀宗,,
15334,太宗,,
15333,太祖,,
15340,宣宗,,
15335,熙宗,,
15338,章宗,,
15269,太宗,,
15267,太祖,,
15270,康宗,,
15268,惠宗,,
15271,景宗,,
16645,昭宗,,
16516,太宗,,
16642,安宗,,
16643,紹宗,,
16644,昭宗,,
16608,太祖,,
16609,定宗,,
16610,太宗,,
16611,世宗,,
16612,文宗,,
16613,端宗,,
16614,世祖,,
16615,睿宗,,
16616,德宗,,
16619,中宗,,
16620,仁宗,,
16621,明宗,,
16622,宣宗,,
16625,仁祖,,
16626,孝宗,,
16627,顯宗,,
16628,肅宗,,
16629,景宗,,
16630,英宗,,
16633,正宗,,
16634,純祖,,
16636,憲宗,,
16637,哲宗,,
16638,高宗,,
16639,純宗,,
16647,德宗,,
16649,仁宗,,
16567,太祖,,
16568,惠宗,,
16569,定宗,,
16570,光宗,,
16571,景宗,,
16573,成宗,,
16574,穆宗,,
16576,顯宗,,
16577,德宗,,
16578,靖宗,,
16579,文宗,,
16580,順宗,,
16581,宣宗,,
16582,獻宗,,
16583,肅宗,,
16584,睿宗,,
16585,仁宗,,
16586,元宗,,
16587,明宗,,
16588,神宗,,
16589,熙宗,,
16590,康宗,,
16591,高宗,,
16593,元宗,,
4136,懿宗,,
3838,太宗,,
4358,世祖,,
7342,太祖,,
4520,世祖,,
3700,中宗,,
4128,睿宗,,
3731,景帝,,
3914,明帝,,
3918,武帝,,
3917,孝宣帝,,
3682,孝閔帝,,
321,靜帝,,
3860,孝武帝,,
3853,文帝,,
3856,武帝,,
3833,前廢帝,,
3734,順帝,,
3732,少帝,,
275,涼悼公,,
273,涼哀公公,,
3876,成帝,,
3875,穆帝,,
3874,明帝,,
3873,元帝,,
3872,孝武帝,,
3871,簡文帝,,
3866,哀帝,,
3667,恭帝,,
3666,安帝,,
3665,廢帝,,
3664,康帝,,
3877,孝惠帝,,
3663,愍帝,,
3662,孝懷帝,,
3641,武帝,,
3737,敬帝,,
3861,武帝,,
4356,簡文帝,,
3968,成王,,
3637,威王,,
3636,文王,,
272,桓王,,
276,隱王,,
3729,孝懷帝,,
3710,昭烈帝,,
3040,昭文帝,,
3009,武帝,,
3854,孝明帝,,
3837,孝靈帝,,
3728,少帝,,
3656,孝獻帝,,
3655,少帝,,
3654,孝桓帝,,
3653,孝質帝,,
3652,孝沖帝,,
3647,孝順帝,,
3646,孝安帝,,
3645,孝和帝,,
3644,孝章帝,,
3643,光武帝,,
2999,殤帝,,
267,隱帝,,
266,昭武帝,,
264,光文帝,,
3629,高帝,,
3839,孝武帝,,
3725,孝平帝,,
3724,孝哀帝,,
3723,孝成帝,,
3708,孝元帝,,
3634,孝宣帝,,
3633,孝昭帝,,
3632,孝景帝,,
3631,孝文帝,,
3630,孝惠帝,,
2946,少帝,,
2933,少帝,,
3004,秦文王,,
3635,文明帝,,
3998,景昭帝,,
4001,幽帝,,
291,文成帝,,
292,昭成帝,,
290,惠懿帝,,
3703,成武帝,,
3673,昭武帝,,
3672,惠愍帝,,
288,昭文帝,,
4326,宣昭帝,,
3680,高帝,,
7866,景明帝,,
3679,哀平帝,,
4362,武昭帝,,
3901,文桓帝,,
3678,厲王,,
4487,孝宣帝,,
4486,武帝,,
4485,文帝,,
4479,廢帝,,
4171,文帝,,
3746,恭帝,,
311,道武帝,,
4051,太武帝,,
3825,孝明帝,,
3821,宣武帝,,
3819,孝文帝,,
3740,孝莊帝,,
316,獻文帝,,
315,文成帝,,
312,明元帝,,
4113,文帝,,
3659,元帝,,
263,明帝,,
7809,孝靜帝,,
3820,文帝,,
3744,廢帝,,
320,恭帝,,
4521,孝昭帝,,
4519,文宣帝,,
3742,廢帝,,
7605,高帝,,
4361,武帝,,
3697,和帝,,
3695,明帝,,
7153,宣帝,,
15343,聖德神功文武帝,,
15346,聖文欽孝帝,,
15344,欽明廣孝帝,,
15350,翼獻莊和帝,,
15351,光聖仁孝帝,,
15345,仁惠宣孝帝,,
15347,睿聖文孝帝,,
15283,神武聖文帝,,
15292,神武帝,,
15293,孝和帝,,
15261,明道崇德文宣帝,,
15260,光文肅武孝高帝,,
15273,天皇大帝帝,,
15256,武忠景王,,
15257,景帝,,
15259,睿帝,,
15264,文穆王,,
15263,武肅王,,
15266,忠懿王,,
15265,忠獻王,,
15258,高帝,,
15327,聖宗帝,,
15326,聖文帝,,
15325,康靖帝,,
15323,武烈帝,,
15328,昭簡帝,,
15324,昭英帝,,
15330,英文帝,,
15308,體天法道極功帝,,
15316,循道憲仁明功帝,,
15311,憲天敦化寧文帝,,
15306,至仁應道神功帝,,
15305,啓運立極英武帝,,
15315,紹統同道冠德帝,,
15317,法天備道純德帝,,
15319,端文明武景孝帝,,
15312,體神合道開德帝,,
15318,建道備德大功帝,,
15307,應符稽古成功帝,,
15310,紹天法古運德帝,,
15309,體乾應曆隆功帝,,
15314,受命中興全功帝,,
15254,睿武孝文帝,,
15253,聖神恭肅文武帝,,
15246,聖德和武欽孝帝,,
15245,光聖神閔孝帝,,
15249,聖文章武明德帝,,
15243,神武元聖孝帝,,
15251,睿文聖武昭肅帝,,
15285,武成英烈昭肅帝,,
15364,欽天履道英毅帝,,
15357,敬天體道純誠帝,,
15360,恭仁康定景帝,,
15367,崇天契道英睿帝,,
15354,開天行道肇紀帝,,
15362,達天明道純誠帝,,
15358,憲天崇道英明帝,,
15369,紹天繹道剛明帝,,
15361,繼天凝道顯中帝,,
15356,啓天弘道高明帝,,
15363,承天達道英肅帝,,
15368,達天闡道敦孝帝,,
15366,範天合道哲肅帝,,
15365,契天隆道淵懿帝,,
15359,法天立道仁明帝,,
15279,恭孝王,,
15277,武穆王,,
15374,敬天昌運建中帝,,
15372,體天隆運定統帝,,
15376,受天興運敷化帝,,
15371,應天興國弘德帝,,
15370,承天廣運聖德帝,,
15377,效天符運立中帝,,
15380,同天崇運大中帝,,
15378,協天翊運執中帝,,
15379,繼天開運受中帝,,
15373,合天弘運文武帝,,
15375,法天隆運至誠帝,,
15288,文獻王,,
15287,武信王,,
15298,孝和莊憲帝,,
15297,孝武惠文帝,,
15296,大聖大明神烈帝,,
15300,孝成康靖帝,,
15299,孝安敬正帝,,
15301,文武大聖廣孝帝,,
15302,神聖孝章帝,,
15303,仁聖大孝帝,,
15337,仁帝,,
15334,文烈帝,,
15333,武元帝,,
15340,哀帝,,
15335,德宗帝,,
15338,憲帝,,
15267,忠潔王,,
16640,懿太子,,
16646,後主,,
278,武威武王,,
279,河西康王,,
280,景王,,
15382,忠獻王,,
10186,唐殤皇帝,,
302,廢主,,
303,後主,,
4407,武烈皇帝,,
16641,末帝,,
16510,法興王,,
16511,眞興王,,
16512,眞智王,,
16513,眞平王,,
16514,善德王,,
16515,眞德王,,
16516,武烈王,,
16517,文武王,,
16518,神文王,,
16519,孝昭王,,
16520,聖德王,,
16521,孝成王,,
16522,景德王,,
16523,惠恭王,,
16524,宣德王,,
16525,元聖王,,
16526,昭聖王,,
16527,哀莊王,,
16528,憲德王,,
16529,興德王,,
16530,僖康王,,
16531,閔哀王,,
16532,神武王,,
16533,文聖王,,
16534,憲安王,,
16535,景文王,,
16536,憲康王,,
16537,定康王,,
16538,眞聖王,,
16539,孝恭王,,
16540,神德王,,
16541,景明王,,
16542,景哀王,,
16543,敬順王,,
16334,孝徳天皇,,
16338,天武天皇,,
16340,文武天皇,,
16341,元明天皇,,
16342,元正天皇,,
16343,聖武天皇,,
16346,光仁天皇,,
16347,桓武天皇,,
16348,平城天皇,,
16349,嵯峨天皇,,
16350,淳和天皇,,
16351,仁明天皇,,
16352,文徳天皇,,
16353,清和天皇,,
16354,陽成天皇,,
16355,光孝天皇,,
16356,宇多天皇,,
16357,醍醐天皇,,
16358,朱雀天皇,,
16359,村上天皇,,
16360,冷泉天皇,,
16361,円融天皇,,
