#  
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2016-03-13T19:29:20 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ56e5bf82054a 
#INFO -out.max=unlimited 
#INFO queryParameters=31 
#-oc.form=sexa
#-out.max=unlimited
#-order=I
#-out.src=J/ApJ/755/89/table3
#-nav=cat:J/ApJ/755/89&tab:{J/ApJ/755/89/table3}&key:source=J/ApJ/755/89/table3&HTTPPRM:&&-ref=VIZ56e5bf82054a&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=QSO&-out=z&-out=NHI&-out=e_NHI&-out=f_[a/H]&-out=[a/H]&-out=e_[a/H]&-out=f_[Fe/H]&-out=[Fe/H]&-out=e_[Fe/H]&-out=f_[M/H]&-out=[M/H]&-out=e_[M/H]&-out=Ref&-out=P05&-out=DR10Q&-out=VV10&-out=SimbadName&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/ApJ/755/89/table3
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/755/89/table3
#-order=I
#-out=QSO
#-out=z
#-out=NHI
#-out=e_NHI
#-out=f_[a/H]
#-out=[a/H]
#-out=e_[a/H]
#-out=f_[Fe/H]
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=f_[M/H]
#-out=[M/H]
#-out=e_[M/H]
#-out=Ref
#-out=P05
#-out=DR10Q
#-out=VV10
#-out=SimbadName
#-out=_RA
#-out=_DE
#
#RESOURCE=yCat_17550089
#Name: J/ApJ/755/89
#Title: Metallicities of damped Ly{alpha} systems (Rafelski+, 2012)
#Table J_ApJ_755_89_table3:
#Name: J/ApJ/755/89/table3
#Title: Literature DLA metallicities
#---Details of Columns:
#    QSO              (A14)   QSO name (1) [ucd=meta.id;meta.main]
#    z                (F7.4)  [0.09/5.2] Absorption line redshift [ucd=src.redshift]
#    NHI ([cm-2])     (F5.2)  [20.3/21.9] Log of the hydrogen column density [ucd=phys.columnDensity]
#    e_NHI ([cm-2])   (F5.2)  Error in NHI [ucd=stat.error]
#    f_[a/H]          (I1)    ? Origin of [a/H] (2) [NULL integer written as an empty string] [ucd=meta.code]
#    [a/H] ([Sun])    (F5.2)  [-2.8/0]? Log of {alpha} elements i to hydrogen number abundance [ucd=phys.abund]
#    e_[a/H] ([Sun])  (F5.2)  Error in [a/H] [ucd=stat.error;phys.abund]
#    f_[Fe/H]         (I1)    ? Origin of [Fe/H] (3) [NULL integer written as an empty string] [ucd=meta.code]
#    [Fe/H] ([Sun])   (F5.2)  [-3/0]? Log of iron to hydrogen number abundance [ucd=meta.id]
#    e_[Fe/H] ([Sun]) (F5.2)  Error in [Fe/H] [ucd=stat.error;phys.abund.Fe]
#    f_[M/H]          (I1)    Origin of [M/H] (4) [ucd=meta.code]
#    [M/H] ([Sun])    (F5.2)  [-3/0.08] Log of "M" to hydrogen number abundance [ucd=meta.id]
#    e_[M/H] ([Sun])  (F5.2)  Error in [M/H] [ucd=stat.error;phys.abund]
#    Ref              (A12)   Reference (see refs.dat file) [ucd=meta.ref;pos.frame]
#    P05              (I3)    Cross-match with the Prochaska+, 2005, Cat. J/ApJ/635/123, within 5" [NULL integer written as an empty string] [ucd=meta.ref.url]
#    DR10Q            (I3)    Cross-match with the SDSS-DR10 quasars catalog (VII/270), within 5" [NULL integer written as an empty string] [ucd=meta.ref.url]
#    VV10             (I3)    Cross-match with the Veron+, 2010 (Cat. VII/258), within 5" [NULL integer written as an empty string] [ucd=meta.ref.url]
#    SimbadName       (a25)   Designation understandable by the {\bf\fg{FireBrick}Simbad} data-base [ucd=meta.id]
#    _RA (deg)        (F9.5)  Positions from SIMBAD database (right ascension part) [ucd=pos.eq.ra;meta.main]
#    _DE (deg)        (F9.5)  Positions from SIMBAD database (declination part) [ucd=pos.eq.dec;meta.main]
#-------------- ------- ----- ----- - ----- ----- - ----- ----- - ----- ----- ------------ --- --- --- ------------------------- --------- ---------
#                                                 f                                                                                                 
#                                   f             _             f                                                                                   
#                                   _             [             _                                                                                   
#                                   [             F             [                                                                                   
#                                   a             e       e     M                                                                                   
#                       NH    e_NH  / [a/   e_[a/ / [Fe/  _[Fe/ / [M/   e_[M/                                                                       
#                       I ([c I ([c H H] ([ H] ([ H H] ([ H] ([ H H] ([ H] ([                  DR  V                                                
#QSO            z       m-2]) m-2]) ] Sun]) Sun]) ] Sun]) Sun]) ] Sun]) Sun]) Ref          P05 10Q V10 SimbadName                _RA (deg) _DE (deg)
#-------------- ------- ----- ----- - ----- ----- - ----- ----- - ----- ----- ------------ --- --- --- ------------------------- --------- ---------
     Q2359-02   2.0951 20.70  0.10 1 -0.72  0.10 1 -1.61  0.10 1 -0.72  0.10        10,22   0   1   1 QSO B2359-02              000.45833 -01.99444
     Q2359-02   2.1539 20.30  0.10 1 -1.53  0.10 1 -1.83  0.10 1 -1.53  0.10        10,22   0   1   1 QSO B2359-02              000.45833 -01.99444
   Q0000-2619   3.3901 21.41  0.08 5 -1.68  0.20 1 -2.11  0.09 1 -1.68  0.20   3,10,12,20   0   0   1 QSO B0000-2619            000.84565 -26.05511
 PSS0007+2417   3.7045 20.55  0.15 2 -1.69  0.15 4 -1.57  0.26 3 -1.27  0.27           34   0   0   1 PSS J0007+2417            001.91125 +24.29000
 PSS0007+2417   3.4960 21.10  0.10 1 -1.52  0.11 4 -1.73  0.11 1 -1.52  0.11           34   0   0   1 PSS J0007+2417            001.91125 +24.29000
 PSS0007+2417   3.8382 20.85  0.15 6 -2.12  0.28 1 -2.39  0.15 4 -2.12  0.24           34   0   0   1 PSS J0007+2417            001.91125 +24.29000
    Q0010-002   2.0250 20.80  0.10 0 -99.0  0.10 1 -1.28  0.11 2 -1.16  0.12           31   0   1   1 QSO B0010-002             003.27564 +00.07553
   J0013+1358   3.2814 21.55  0.15 1 -2.06  0.16 1 -2.66  0.15 1 -2.06  0.16           53   1   0   1 QSO J0013+1358            003.36755 +13.97446
    Q0013-004   1.9730 20.83  0.07 4 -0.70  0.08 1 -1.47  0.08 1 -0.70  0.08        27,31   0   1   1 QSO B0013-004             004.01003 -00.20697
    BR0019-15   3.4389 20.92  0.10 1 -1.01  0.11 4 -1.53  0.11 1 -1.01  0.11        10,22   0   0   1 BR0019 -15                 005.53333 -15.09417
   J0039-3354   2.2240 20.60  0.10 1 -1.26  0.12 1 -1.64  0.12 1 -1.26  0.12           51   0   0   1 QSO B0039-3354            010.56854 -33.63181
   J0049-2820   2.0713 20.45  0.10 1 -1.26  0.12 1 -1.40  0.12 1 -1.26  0.12           51   0   0   1 QSO B0049-2820            012.86334 -28.07610
    Q0058-292   2.6710 21.10  0.10 1 -1.39  0.13 1 -1.81  0.12 1 -1.39  0.13           31   0   0   1 QSO B0058-292             015.26958 -28.96750
        PH957   2.3090 21.37  0.08 4 -1.41  0.08 1 -1.85  0.09 1 -1.41  0.08      1,10,22   0   0   1 PHL 957                    015.79695 +13.27160
    Q0102-190   2.3700 20.85  0.10 4 -1.76  0.11 1 -1.84  0.13 1 -1.76  0.11           31   0   0   1 QSO B0102-190             016.32008 -18.77831
    Q0112+029   2.4230 20.78  0.08 4 -1.24  0.11 1 -1.41  0.10 1 -1.24  0.11           31   0   0   1 QSO B0112+029             018.64542 +03.16417
    Q0112-306   2.4180 20.50  0.08 1 -2.40  0.10 1 -2.60  0.10 1 -2.40  0.10           31   0   0   1 QSO B0112-306             018.76958 -30.42056
    Q0112-306   2.7020 20.30  0.10 1 -0.45  0.11 1 -0.95  0.13 1 -0.45  0.11        42,51   0   0   1 QSO B0112-306             018.76958 -30.42056
  SDSS0127-00   3.7283 21.15  0.10 1 -2.42  0.10 6 -2.83  0.10 1 -2.42  0.10           33   0   1   1 QSO J0127-0045            021.75287 -00.76644
 PSS0133+0400   3.7736 20.55  0.10 1 -0.70  0.10 4 -0.97  0.12 1 -0.70  0.10           33   0   1   1 PSS J0133+0400            023.41833 +04.01639
 PSS0133+0400   3.6919 20.70  0.10 3 -1.59  0.10 1 -2.69  0.11 2 -2.39  0.17           33   0   1   1 PSS J0133+0400            023.41833 +04.01639
 PSS0134+3317   3.7609 20.85  0.05 2 -2.46  0.05 6 -2.65  0.06 2 -2.36  0.16           33   0   0   1 PSS J0134+3307            023.59000 +33.13222
    Q0135-273   2.8000 21.00  0.10 4 -1.52  0.13 1 -1.70  0.17 1 -1.52  0.13           31   0   0   1 QSO B0135-273             024.47708 -27.12667
   J0139-0824   2.6775 20.70  0.15 1 -1.15  0.19 1 -1.56  0.15 1 -1.15  0.19           53   1   0   1 QSO J0139-0824            024.75584 -08.41224
     Q0149+33   2.1408 20.50  0.10 1 -1.44  0.11 1 -1.72  0.10 1 -1.44  0.11        10,22   0   0   1 QSO B0149+33              028.14407 +33.84254
     Q0201+11   3.3869 21.26  0.10 4 -1.20  0.15 1 -1.36  0.11 1 -1.20  0.15           19   0   0   1 QSO B0201+113             030.94440 +11.57928
     Q0201+36   2.4628 20.38  0.05 4 -0.24  0.05 1 -0.82  0.05 1 -0.24  0.05         4,22   0   0   1 QSO B0201+3634            031.23166 +36.82166
   PSS0209+05   3.6662 20.45  0.10 1 -1.84  0.10 1 -2.12  0.10 1 -1.84  0.10           33   0   1   1 PSS J0209+0517            032.43592 +05.28725
   PSS0209+05   3.8636 20.55  0.10 1 -2.55  0.10 1 -2.91  0.14 1 -2.55  0.10           33   0   1   1 PSS J0209+0517            032.43592 +05.28725
