Label,ROIs_name
1,lh_area_32
2,lh_area_25
3,lh_area_24a
4,lh_area_24b
5,lh_area_24c
6,lh_area_24a_prime
7,lh_area_24b_prime
8,lh_area_24c_prime
9,lh_area_10mr
10,lh_area_10mc
11,lh_area_10o
12,lh_area_14r
13,lh_area_14c
14,lh_area_11m
15,lh_area_11l
16,lh_area_13a_b
17,lh_area_13m
18,lh_area_13l
19,lh_area_12m
20,lh_area_12o
21,lh_Iam_Iapm
22,lh_Iai
23,lh_Ial
24,lh_Iapl
25,lh_AON_TTv
26,lh_OT_Pir
27,lh_G
28,lh_PrCO
29,lh_area_8Ad
30,lh_area_8Av
31,lh_area_8Bd
32,lh_area_8Bm
33,lh_area_8Bs
34,lh_area_9d
35,lh_area_9m
36,lh_area_46d
37,lh_area_46f
38,lh_area_46v
39,lh_area_12l
40,lh_area_12r
41,lh_area_45a
42,lh_area_45b
43,lh_area_44
44,lh_M1
45,lh_PMdc
46,lh_PMdr
47,lh_F4
48,lh_F5
49,lh_preSMA
50,lh_SMA
51,lh_area_3a_b
52,lh_areas_1_2
53,lh_SII
54,lh_V6
55,lh_V6Av
56,lh_V6Ad
57,lh_PEc_PEci
58,lh_PE
59,lh_PEa
60,lh_MIP
61,lh_VIP
62,lh_PIP
63,lh_AIP
64,lh_LIPd
65,lh_LIPv
66,lh_LOP
67,lh_MST
68,lh_area_7a
69,lh_area_7b
70,lh_area_7op
71,lh_area_7m
72,lh_area_31
73,lh_area_23a
74,lh_area_23b
75,lh_area_23c
76,lh_area_v23
77,lh_area_29
78,lh_area_30
79,lh_TFO
80,lh_TF
81,lh_TH
82,lh_EC
83,lh_ECL
84,lh_mid_ERh
85,lh_rostral_ERh
86,lh_area_35
87,lh_area_36c
88,lh_area_36r_p
89,lh_TGa
90,lh_TGdd
91,lh_TGvd
92,lh_TGdg
93,lh_TGvg
94,lh_TGsts
95,lh_TEO
96,lh_TEpv
97,lh_TEpd
98,lh_TEav
99,lh_TEad
100,lh_TEm
101,lh_TEa
102,lh_IPa
103,lh_PGa
104,lh_FST
105,lh_TPO
106,lh_TAa
107,lh_STGr
108,lh_Tpt
109,lh_CPB
110,lh_RPB
111,lh_CL
112,lh_ML
113,lh_AL
114,lh_RTL
115,lh_CM
116,lh_RM
117,lh_RTM
118,lh_RTp
119,lh_R
120,lh_RT
121,lh_AI
122,lh_Pi
123,lh_Ia_Id
124,lh_Ig
125,lh_Ri
126,lh_MT
127,lh_V4d
128,lh_V4v
129,lh_V3A
130,lh_V3d
131,lh_V3v
132,lh_possibly_V2
133,lh_clearly_V2
134,lh_V1
135,rh_area_32
136,rh_area_25
137,rh_area_24a
138,rh_area_24b
139,rh_area_24c
140,rh_area_24a_prime
141,rh_area_24b_prime
142,rh_area_24c_prime
143,rh_area_10mr
144,rh_area_10mc
145,rh_area_10o
146,rh_area_14r
147,rh_area_14c
148,rh_area_11m
149,rh_area_11l
150,rh_area_13a_b
151,rh_area_13m
152,rh_area_13l
153,rh_area_12m
154,rh_area_12o
155,rh_Iam_Iapm
156,rh_Iai
157,rh_Ial
158,rh_Iapl
159,rh_AON_TTv
160,rh_OT_Pir
161,rh_G
162,rh_PrCO
163,rh_area_8Ad
164,rh_area_8Av
165,rh_area_8Bd
166,rh_area_8Bm
167,rh_area_8Bs
168,rh_area_9d
169,rh_area_9m
170,rh_area_46d
171,rh_area_46f
172,rh_area_46v
173,rh_area_12l
174,rh_area_12r
175,rh_area_45a
176,rh_area_45b
177,rh_area_44
178,rh_M1
179,rh_PMdc
180,rh_PMdr
181,rh_F4
182,rh_F5
183,rh_preSMA
184,rh_SMA
185,rh_area_3a_b
186,rh_areas_1_2
187,rh_SII
188,rh_V6
189,rh_V6Av
190,rh_V6Ad
191,rh_PEc_PEci
192,rh_PE
193,rh_PEa
194,rh_MIP
195,rh_VIP
196,rh_PIP
197,rh_AIP
198,rh_LIPd
199,rh_LIPv
200,rh_LOP
201,rh_MST
202,rh_area_7a
203,rh_area_7b
204,rh_area_7op
205,rh_area_7m
206,rh_area_31
207,rh_area_23a
208,rh_area_23b
209,rh_area_23c
210,rh_area_v23
211,rh_area_29
212,rh_area_30
213,rh_TFO
214,rh_TF
215,rh_TH
216,rh_EC
217,rh_ECL
218,rh_mid_ERh
219,rh_rostral_ERh
220,rh_area_35
221,rh_area_36c
222,rh_area_36r_p
223,rh_TGa
224,rh_TGdd
225,rh_TGvd
226,rh_TGdg
227,rh_TGvg
228,rh_TGsts
229,rh_TEO
230,rh_TEpv
231,rh_TEpd
232,rh_TEav
233,rh_TEad
234,rh_TEm
235,rh_TEa
236,rh_IPa
237,rh_PGa
238,rh_FST
239,rh_TPO
240,rh_TAa
241,rh_STGr
242,rh_Tpt
243,rh_CPB
244,rh_RPB
245,rh_CL
246,rh_ML
247,rh_AL
248,rh_RTL
249,rh_CM
250,rh_RM
251,rh_RTM
252,rh_RTp
253,rh_R
254,rh_RT
255,rh_AI
256,rh_Pi
257,rh_Ia_Id
258,rh_Ig
259,rh_Ri
260,rh_MT
261,rh_V4d
262,rh_V4v
263,rh_V3A
264,rh_V3d
265,rh_V3v
266,rh_possibly_V2
267,rh_clearly_V2
268,rh_V1
