Label,ROIs_name
1,lh_8Bm
2,lh_11l
3,lh_14r
4,lh_v23a
5,lh_Ia
6,lh_13b
7,lh_36c
8,lh_24a'
9,lh_10mc
10,lh_CPB
11,lh_29
12,lh_v23b
13,lh_13l
14,lh_V4
15,lh_31
16,lh_Ig
17,lh_ML
18,lh_23a
19,lh_ER
20,lh_10o
21,lh_VIP
22,lh_LIPv
23,lh_8Bs
24,lh_V1
25,lh_G
26,lh_9d
27,lh_7op
28,lh_V4t
29,lh_46f
30,lh_PE
31,lh_TEav
32,lh_32
33,lh_AL
34,lh_10mr
35,lh_24b
36,lh_1/2
37,lh_8Av
38,lh_ECL
39,lh_FST
40,lh_12m
41,lh_V6Av
42,lh_8Bd
43,lh_TGvd
44,lh_V3d
45,lh_F1
46,lh_Iam
47,lh_SII
48,lh_23b
49,lh_13m
50,lh_9m
51,lh_EI
52,lh_RPB
53,lh_13a
54,lh_AONd/m
55,lh_F3
56,lh_R
57,lh_V6
58,lh_TFO
59,lh_V4v
60,lh_46v
61,lh_PEc
62,lh_TGdd
63,lh_35
64,lh_A1
65,lh_Ial
66,lh_7m
67,lh_v23b_question
68,lh_23c
69,lh_EC
70,lh_Id
71,lh_MIP
72,lh_PIP
73,lh_PFG/PF
74,lh_TEpd
75,lh_V3v
76,lh_44
77,lh_MT
78,lh_TEm
79,lh_Tpt
80,lh_24c
81,lh_MST
82,lh_RM
83,lh_STGr
84,lh_Pi
85,lh_F6
86,lh_DP
87,lh_12r
88,lh_PrCO
89,lh_PEci
90,lh_TGdg
91,lh_AIP
92,lh_36p
93,lh_LOP
94,lh_11m
95,lh_RTp
96,lh_AONl
97,lh_25
98,lh_Pir
99,lh_Iapm
100,lh_RT
101,lh_Opt/PG
102,lh_TEpv
103,lh_V3A
104,lh_45a
105,lh_TEO
106,lh_F7
107,lh_46d
108,lh_Iai
109,lh_F5
110,lh_LIPd
111,lh_V2
112,lh_36r
113,lh_12l
114,lh_PEa
115,lh_TGsts
116,lh_RTM
117,lh_3a/b
118,lh_TGa
119,lh_V6Ad
120,lh_TF
121,lh_45b
122,lh_TEad
123,lh_PGa
124,lh_F4
125,lh_8Ad
126,lh_RTL
127,lh_12o
128,lh_CM
129,lh_TAa
130,lh_F2
131,lh_TGvg
132,lh_CL
133,lh_TPO
134,lh_TEa
135,lh_IPa
136,lh_ELr
137,lh_ELc
138,lh_V2_question
139,lh_V2_or_v23b_question
140,lh_30
141,lh_24b'
142,lh_24a
143,lh_24c'
144,lh_14c
145,lh_TTv
146,lh_EO
147,lh_TH
148,lh_Iapl
149,lh_Ri
150,rh_8Bm
151,rh_11l
152,rh_14r
153,rh_v23a
154,rh_Ia
155,rh_13b
156,rh_36c
157,rh_24a'
158,rh_10mc
159,rh_CPB
160,rh_29
161,rh_v23b
162,rh_13l
163,rh_V4
164,rh_31
165,rh_Ig
166,rh_ML
167,rh_23a
168,rh_ER
169,rh_10o
170,rh_VIP
171,rh_LIPv
172,rh_8Bs
173,rh_V1
174,rh_G
175,rh_9d
176,rh_7op
177,rh_V4t
178,rh_46f
179,rh_PE
180,rh_TEav
181,rh_32
182,rh_AL
183,rh_10mr
184,rh_24b
185,rh_1/2
186,rh_8Av
187,rh_ECL
188,rh_FST
189,rh_12m
190,rh_V6Av
191,rh_8Bd
192,rh_TGvd
193,rh_V3d
194,rh_F1
195,rh_Iam
196,rh_SII
197,rh_23b
198,rh_13m
199,rh_9m
200,rh_EI
201,rh_RPB
202,rh_13a
203,rh_AONd/m
204,rh_F3
205,rh_R
206,rh_V6
207,rh_TFO
208,rh_V4v
209,rh_46v
210,rh_PEc
211,rh_TGdd
212,rh_35
213,rh_A1
214,rh_Ial
215,rh_7m
216,rh_v23b_question
217,rh_23c
218,rh_EC
219,rh_Id
220,rh_MIP
221,rh_PIP
222,rh_PFG/PF
223,rh_TEpd
224,rh_V3v
225,rh_44
226,rh_MT
227,rh_TEm
228,rh_Tpt
229,rh_24c
230,rh_MST
231,rh_RM
232,rh_STGr
233,rh_Pi
234,rh_F6
235,rh_DP
236,rh_12r
237,rh_PrCO
238,rh_PEci
239,rh_TGdg
240,rh_AIP
241,rh_36p
242,rh_LOP
243,rh_11m
244,rh_RTp
245,rh_AONl
246,rh_25
247,rh_Pir
248,rh_Iapm
249,rh_RT
250,rh_Opt/PG
251,rh_TEpv
252,rh_V3A
253,rh_45a
254,rh_TEO
255,rh_F7
256,rh_46d
257,rh_Iai
258,rh_F5
259,rh_LIPd
260,rh_V2
261,rh_36r
262,rh_12l
263,rh_PEa
264,rh_TGsts
265,rh_RTM
266,rh_3a/b
267,rh_TGa
268,rh_V6Ad
269,rh_TF
270,rh_45b
271,rh_TEad
272,rh_PGa
273,rh_F4
274,rh_8Ad
275,rh_RTL
276,rh_12o
277,rh_CM
278,rh_TAa
279,rh_F2
280,rh_TGvg
281,rh_CL
282,rh_TPO
283,rh_TEa
284,rh_IPa
285,rh_ELr
286,rh_ELc
287,rh_V2_question
288,rh_V2_or_v23b_question
289,rh_30
290,rh_24b'
291,rh_24a
292,rh_24c'
293,rh_14c
294,rh_TTv
295,rh_EO
296,rh_TH
297,rh_Iapl
298,rh_Ri
